age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country
37,Local-gov,191196,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,35,United-States
45,Private,115631,Masters,10,Married-civ-spouse,Sales,Unmarried,White,Female,0,0,44,United-States
62,State-gov,227065,HS-grad,9,Never-married,Engineer,Husband,White,Male,0,0,31,United-States
25,Private,192825,Masters,8,Never-married,Transport-moving,Not-in-family,White,Male,0,0,50,United-States
39,Private,214238,Some-college,15,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3103,0,36,United-States
20,Self-emp-not-inc,273905,Some-college,9,Never-married,Handlers-cleaners,Husband,White,Female,0,0,58,United-States
39,Private,166857,Some-college,10,Widowed,Engineer,Wife,Asian-Pac-Islander,Female,15024,0,53,United-States
62,Private,285775,Bachelors,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,46,United-States
32,Self-emp-not-inc,170148,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,29,United-States
53,Private,256647,Some-college,6,Never-married,Engineer,Own-child,Asian-Pac-Islander,Male,0,0,68,Mexico
32,Local-gov,121319,Assoc-voc,10,Married-civ-spouse,Engineer,Not-in-family,White,Male,0,0,57,United-States
40,Private,59496,11th,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,27,United-States
43,,186239,11th,10,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,36,United-States
52,Federal-gov,63596,10th,12,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,68,United-States
35,Private,151959,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0,0,49,United-States
6,Private,159911,HS-grad,10,Never-married,Exec-managerial,Husband,White,Female,0,0,38,United-States
65,Private,199998,Prof-school,7,Never-married,Sales,Own-child,White,Female,0,0,68,United-States
40,Private,115332,9th,13,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,38,United-States
46,,301199,Some-college,14,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States
21,Private,194608,Masters,11,Separated,Craft-repair,Not-in-family,White,Male,0,0,30,United-States
64,Private,32184,Bachelors,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,32,United-States
23,Private,32510,HS-grad,11,Never-married,Sales,Husband,White,Male,0,0,28,United-States
21,Private,66872,HS-grad,12,Never-married,Sales,Husband,White,Male,0,0,17,United-States
54,Private,116138,HS-grad,10,Married-civ-spouse,Other-service,Not-in-family,Black,Male,0,0,25,United-States
47,,136413,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,8614,0,34,United-States
32,Private,42900,Assoc-voc,13,Married-civ-spouse,Sales,Husband,White,Female,0,0,51,United-States
21,Private,163342,Some-college,13,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,34,United-States
29,Local-gov,36956,Some-college,10,Married-spouse-absent,Machine-op-inspct,Husband,Black,Male,0,0,32,Guatemala
55,Self-emp-not-inc,200153,HS-grad,9,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,43,United-States
17,Private,226902,10th,13,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,35,United-States
57,Private,635913,Some-college,13,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,0,17,United-States
14,Private,236804,Some-college,6,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,63,United-States
30,Private,165815,Bachelors,9,Never-married,Transport-moving,Husband,White,Female,0,0,56,United-States
-2,Self-emp-inc,219962,HS-grad,5,Never-married,Other-service,Not-in-family,White,Female,0,0,66,United-States
43,Private,247867,Bachelors,9,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,46,United-States
47,Private,66304,Assoc-voc,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,38,United-States
37,Private,204629,Bachelors,9,Never-married,Other-service,Husband,White,Female,0,0,36,United-States
59,Private,150683,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,53,United-States
39,Private,347530,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Female,15024,2444,38,United-States
64,Private,51063,10th,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,34,Columbia
38,Federal-gov,411273,Prof-school,10,Never-married,Sales,Husband,White,Female,0,0,46,United-States
29,Private,129172,Some-college,9,Married-civ-spouse,Engineer,Own-child,White,Female,0,0,43,United-States
48,Private,54608,Some-college,9,Never-married,Prof-specialty,Unmarried,White,Female,0,1429,55,United-States
30,Private,176388,Bachelors,9,Never-married,Farming-fishing,Not-in-family,Black,Male,0,0,44,Italy
61,Private,193374,Prof-school,9,Never-married,Other-service,Husband,White,Male,0,0,54,United-States
30,State-gov,202450,Bachelors,13,Never-married,Priv-house-serv,Own-child,White,Male,0,0,41,United-States
21,Federal-gov,45136,Some-college,9,Never-married,Adm-clerical,Husband,White,Male,0,1590,59,United-States
40,Private,173613,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,66,United-States
31,Private,198452,HS-grad,13,Never-married,Other-service,Unmarried,White,Male,0,0,37,United-States
21,Local-gov,121023,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,29,United-States
54,Self-emp-not-inc,143582,HS-grad,13,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,47,Philippines
55,Private,179579,Assoc-acdm,10,Never-married,Transport-moving,Husband,White,Female,0,0,40,United-States
25,Self-emp-not-inc,171429,Some-college,10,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,29,United-States
12,Private,149640,HS-grad,10,Married-civ-spouse,Engineer,Husband,White,Male,0,0,62,United-States
38,Private,357348,Some-college,4,Never-married,Prof-specialty,Own-child,White,Male,7688,0,56,United-States
42,Private,269786,Masters,10,Never-married,Sales,Own-child,White,Male,0,0,43,United-States
33,Private,39222,HS-grad,12,Divorced,Engineer,Not-in-family,White,Male,0,0,34,United-States
53,,35724,Some-college,5,Never-married,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,7298,0,45,United-States
40,Private,282948,Assoc-voc,14,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,53,Peru
34,Private,144284,Doctorate,2,Married-civ-spouse,Engineer,Husband,Asian-Pac-Islander,Female,0,0,47,Puerto-Rico
30,Private,32954,Some-college,10,Married-civ-spouse,Sales,Own-child,White,Female,0,1602,38,Cuba
37,Local-gov,341395,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Male,0,1602,50,United-States
6,,532969,HS-grad,10,Divorced,Farming-fishing,Own-child,Asian-Pac-Islander,Male,0,0,55,United-States
65,Private,183930,HS-grad,10,Married-civ-spouse,Adm-clerical,Unmarried,Black,Male,0,0,40,United-States
47,,182637,Bachelors,10,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,0,0,28,United-States
15,Private,167031,HS-grad,10,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,26,United-States
47,Private,264936,Doctorate,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,53,United-States
39,Private,165152,Bachelors,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,32,United-States
34,Local-gov,272237,Bachelors,13,Separated,Exec-managerial,Husband,White,Male,0,0,41,Philippines
36,Private,43272,Some-college,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,48,United-States
62,Private,250034,HS-grad,10,Divorced,Priv-house-serv,Husband,White,Male,0,0,36,United-States
17,,181280,10th,14,Never-married,Prof-specialty,Husband,White,Male,0,0,26,United-States
33,Self-emp-inc,174436,HS-grad,10,Divorced,Craft-repair,Own-child,White,Male,0,0,45,United-States
33,Private,111499,Bachelors,14,Married-civ-spouse,Engineer,Other-relative,White,Male,0,0,58,United-States
38,,155489,10th,14,Never-married,Exec-managerial,Husband,White,Female,0,0,34,United-States
49,Self-emp-not-inc,41432,HS-grad,10,Never-married,Craft-repair,Wife,White,Male,0,0,23,Ecuador
43,Private,92353,HS-grad,10,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,15,United-States
29,Private,129513,HS-grad,9,Widowed,Prof-specialty,Other-relative,White,Male,0,0,56,United-States
28,Private,140240,HS-grad,14,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,53,United-States
32,State-gov,224640,Some-college,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,29,United-States
51,Private,312966,Masters,9,Married-civ-spouse,Tech-support,Other-relative,White,Female,0,0,38,United-States
38,Private,196029,10th,12,Divorced,Other-service,Husband,White,Male,0,0,46,United-States
32,,217210,Assoc-voc,12,Never-married,,Husband,White,Male,0,0,49,United-States
46,Private,207621,Some-college,9,Married-civ-spouse,Sales,Not-in-family,Black,Female,0,0,46,Philippines
63,Private,446219,HS-grad,13,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,52,United-States
42,Private,320811,10th,10,Never-married,Engineer,Not-in-family,White,Male,0,0,55,United-States
37,Private,32878,Bachelors,10,Divorced,Adm-clerical,Unmarried,White,Male,2062,0,49,United-States
55,Self-emp-inc,174056,Some-college,7,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,51,United-States
53,Local-gov,289653,HS-grad,9,Never-married,Adm-clerical,Husband,White,Female,0,0,52,Greece
28,Self-emp-not-inc,198422,Prof-school,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States
81,Private,194981,HS-grad,13,Never-married,Machine-op-inspct,Husband,White,Male,0,0,21,United-States
50,Self-emp-not-inc,311497,Masters,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States
49,Private,110747,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,7298,0,4,United-States
23,,244115,Masters,10,Never-married,Craft-repair,Husband,Black,Female,0,0,50,United-States
30,Private,115880,Some-college,9,Married-spouse-absent,Sales,Husband,White,Female,0,0,33,United-States
36,Private,130391,9th,16,Separated,Tech-support,Not-in-family,White,Male,0,0,46,United-States
45,,134664,10th,10,Separated,Farming-fishing,Husband,White,Female,0,0,57,United-States
53,,228649,Bachelors,9,Divorced,Engineer,Own-child,Asian-Pac-Islander,Female,0,0,26,United-States
43,Private,209650,Masters,9,Divorced,Craft-repair,Own-child,White,Male,0,0,60,United-States
49,Private,30246,HS-grad,8,Never-married,Adm-clerical,Unmarried,Black,Male,0,0,36,United-States
30,Private,60668,10th,9,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,0,17,United-States
16,Self-emp-not-inc,200764,HS-grad,13,Never-married,Craft-repair,Wife,White,Male,0,0,53,United-States
23,Private,309932,Some-college,13,Separated,Engineer,Husband,White,Female,0,0,43,United-States
23,Self-emp-not-inc,117767,11th,13,Divorced,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,0,10,United-States
27,Self-emp-inc,384959,Bachelors,9,Divorced,Exec-managerial,Own-child,White,Female,0,0,16,United-States
43,Private,273465,Some-college,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,30,United-States
55,Private,121956,HS-grad,13,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,39,United-States
28,Private,260954,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,59,United-States
50,Private,208470,HS-grad,14,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,2179,56,United-States
33,Private,151087,Prof-school,14,Never-married,Protective-serv,Not-in-family,White,Female,0,0,34,United-States
28,Private,293385,11th,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,25,United-States
51,Private,224238,Some-college,9,Divorced,Adm-clerical,Own-child,White,Male,0,0,38,United-States
50,Private,187167,HS-grad,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,24,United-States
29,Private,220789,Bachelors,13,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,41,United-States
28,Private,301007,HS-grad,9,Widowed,Other-service,Husband,White,Male,0,0,39,United-States
36,Self-emp-inc,192894,9th,4,Married-civ-spouse,Adm-clerical,Husband,White,Female,3908,0,37,United-States
54,Local-gov,206359,5th-6th,9,Never-married,Engineer,Husband,White,Male,0,0,21,United-States
36,Private,209768,HS-grad,14,Never-married,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,0,0,32,United-States
40,Self-emp-inc,70720,Masters,12,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,49,United-States
8,Private,337895,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,White,Female,7688,0,38,United-States
61,,107452,Some-college,9,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,47,United-States
66,Private,237729,Assoc-voc,3,Divorced,Exec-managerial,Wife,White,Male,0,0,41,United-States
33,State-gov,209547,Some-college,10,Married-spouse-absent,Craft-repair,Husband,White,Male,99999,0,56,United-States
46,Private,262515,Bachelors,9,Separated,Craft-repair,Other-relative,White,Male,0,0,42,United-States
40,Private,147921,10th,7,Married-civ-spouse,Adm-clerical,Own-child,White,Male,7298,0,42,United-States
41,Local-gov,39207,Some-college,5,Never-married,Craft-repair,Husband,White,Male,0,0,36,United-States
54,Private,37232,Some-college,8,Never-married,Craft-repair,Wife,White,Male,2407,0,43,United-States
39,Private,477505,10th,9,Married-civ-spouse,Tech-support,Unmarried,White,Female,0,0,29,United-States
41,Private,181691,9th,13,Never-married,,Husband,Black,Male,0,0,48,United-States
24,,58441,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,32,United-States
42,Private,182028,HS-grad,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,59,
47,Federal-gov,73257,Bachelors,7,Divorced,Other-service,Husband,Asian-Pac-Islander,Male,0,0,36,United-States
20,Private,220789,HS-grad,7,Married-spouse-absent,Other-service,Own-child,White,Male,0,0,52,United-States
45,,250552,Some-college,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,33,United-States
37,Private,366198,HS-grad,6,Married-civ-spouse,Prof-specialty,Wife,White,Female,99999,0,47,United-States
58,,122353,HS-grad,13,Married-civ-spouse,Sales,Unmarried,White,Female,0,0,50,United-States
56,Federal-gov,253062,HS-grad,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,26,United-States
25,Private,125491,Some-college,12,Never-married,Prof-specialty,Husband,White,Male,0,0,26,United-States
40,Private,384236,Some-college,6,Divorced,Sales,Husband,White,Male,2885,0,35,United-States
25,Private,372130,HS-grad,6,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,38,United-States
37,Private,188877,Masters,13,Divorced,Exec-managerial,Husband,White,Male,0,0,56,United-States
39,Private,204629,12th,13,Never-married,Adm-clerical,Unmarried,White,Male,0,0,83,United-States
47,Self-emp-inc,168723,Some-college,10,Married-civ-spouse,Engineer,Own-child,White,Female,0,0,50,United-States
46,Self-emp-not-inc,43535,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,42,United-States
38,Private,131002,Bachelors,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,36,United-States
23,Private,231180,Prof-school,9,Never-married,Craft-repair,Husband,White,Male,0,0,31,United-States
26,Private,226296,HS-grad,13,Separated,Tech-support,Husband,Black,Male,0,0,47,United-States
47,Local-gov,339956,Bachelors,9,Never-married,,Husband,White,Male,0,0,46,United-States
37,Private,352156,HS-grad,12,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,15,United-States
46,,247506,Bachelors,9,Never-married,Adm-clerical,Unmarried,White,Male,0,0,46,United-States
38,Private,269323,Some-college,9,Never-married,Sales,Husband,White,Male,0,1617,50,United-States
38,Private,216853,Masters,10,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,35,United-States
14,,104196,Bachelors,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,59,United-States
47,Private,52187,Bachelors,13,Never-married,Craft-repair,Husband,White,Male,0,0,35,Mexico
56,State-gov,54298,Bachelors,9,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,0,0,22,United-States
70,Private,345157,HS-grad,13,Separated,Sales,Wife,White,Male,0,0,34,United-States
57,Private,206535,HS-grad,6,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
53,Private,229225,HS-grad,15,Never-married,,Wife,White,Male,0,0,43,United-States
62,Private,112341,Bachelors,14,Never-married,Sales,Not-in-family,White,Male,0,0,36,United-States
69,Private,110331,Prof-school,9,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,3137,0,48,United-States
15,Private,164040,Bachelors,14,Never-married,Engineer,Husband,Black,Male,0,625,59,United-States
9,State-gov,195543,HS-grad,9,Married-civ-spouse,Other-service,Own-child,White,Female,0,0,68,United-States
32,Private,82521,HS-grad,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,29,Mexico
58,Private,483261,HS-grad,10,Never-married,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,99999,0,58,United-States
31,Private,35854,Bachelors,7,Married-civ-spouse,Other-service,Husband,White,Female,0,0,48,United-States
32,Self-emp-not-inc,51961,Bachelors,10,Married-civ-spouse,Tech-support,Wife,White,Male,0,0,65,United-States
41,Self-emp-inc,63184,Some-college,7,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,30,United-States
25,Private,399455,Some-college,9,Married-civ-spouse,Engineer,Wife,White,Male,0,0,55,United-States
27,Self-emp-inc,46144,Some-college,9,Never-married,Sales,Not-in-family,White,Female,0,0,45,United-States
77,Local-gov,84610,Masters,10,Never-married,Exec-managerial,Husband,Black,Female,25236,0,56,United-States
68,Private,87867,Masters,15,Divorced,Prof-specialty,Wife,White,Male,0,0,25,United-States
23,Private,120471,Masters,9,Widowed,,Own-child,White,Male,0,0,43,United-States
